Result,Reason,Name,SID,TCID,SUCCESS,IMPACT,ParameterSet,ego_vx(t0),obst_vx(t0),rel_vx(t0),ego_ax(t0),obst_ax(t0),rel_ax(t0),dx(t0),time_of_acceleration_change,t(WP1),dt(WP1),ego_vx(WP1),obst_vx(WP1),rel_vx(WP1),ego_ax(WP1),obst_ax(WP1),rel_ax(WP1),dx(WP1),t(WP2),ttc(WP2),ego_vx(WP2),obst_vx(WP2),rel_vx(WP2),ego_ax(WP2),obst_ax(WP2),rel_ax(WP2),dx(WP2),t(EBP),ttc(EBP),ego_vx(EBP),obst_vx(EBP),rel_vx(EBP),ego_ax(EBP),obst_ax(EBP),rel_ax(EBP),dx(EBP),t(avoid),ego_vx(avoid),obst_vx(avoid),rel_vx(avoid),ego_ax(avoid),obst_ax(avoid),rel_ax(avoid),dx(avoid),t(EBP)-t(WP1),t(EBP)-t(WP2),v(WP1)-v(EBP),v(WP1)-v(avoid),Version_Major,Version_Minor,time_of_execution,coll_in_casc,t_warn_st_diff,t_warn_st_from_acc,obst_stopped_in_casc,t_part_st_diff,t_warn_dura
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d36aOffnra_52NP,0,1794,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,36.000,4.004,5.085,4.161,80.002,59.878,-20.123,0.000,-5.200,-5.200,32.594,5.886,2.800,80.002,44.972,-35.030,0.000,-5.200,-5.200,26.367,6.687,1.500,72.830,30.023,-42.806,-3.499,-5.200,-1.694,17.391,0.000,35.367,0.014,-35.353,-6.500,-5.192,1.307,0.000,1.602,0.801,7.172,44.634,5,0,Thu Feb 26 16:13:48 2015,OFF_FAILED,-0.4400000000000004,1.0810000000000004,NOT_STOPPED,-0.44099999999999984,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d36aOffnra_54NP,0,1795,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,36.000,4.004,5.005,4.321,80.002,60.666,-19.336,0.000,-5.400,-5.399,32.938,5.806,2.850,80.002,45.197,-34.805,0.000,-5.400,-5.399,26.828,6.606,1.500,72.830,29.686,-43.144,-3.499,-5.400,-1.894,17.813,0.000,35.367,-0.942,-36.309,-6.500,-5.392,1.107,0.000,1.602,0.801,7.172,44.634,5,0,Thu Feb 26 16:13:48 2015,OFF_FAILED,-0.3600000000000003,1.0010000000000003,NOT_STOPPED,-0.36099999999999977,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d36aOffnra_48NP,0,1796,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,36.000,4.004,5.205,3.841,80.002,59.330,-20.672,0.000,-4.800,-4.799,32.102,6.006,2.800,80.002,45.548,-34.453,0.000,-4.800,-4.799,25.930,6.807,1.500,72.830,31.753,-41.077,-3.499,-4.800,-1.293,17.203,0.000,32.541,1.870,-30.670,-6.500,-4.792,1.707,0.000,1.602,0.801,7.172,47.461,5,0,Thu Feb 26 16:13:48 2015,OFF_FAILED,-0.5200000000000005,1.2010000000000005,NOT_STOPPED,-0.5209999999999999,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d36aOffnra_58NP,0,1797,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,36.000,4.004,4.925,4.641,80.002,60.919,-19.083,0.000,-5.800,-5.799,33.188,5.726,2.800,80.002,44.325,-35.677,0.000,-5.800,-5.799,27.016,6.526,1.450,72.830,27.689,-45.141,-3.499,-5.800,-2.293,17.688,0.000,38.194,-0.942,-39.136,-6.500,-5.792,0.708,0.000,1.602,0.801,7.172,41.808,5,0,Thu Feb 26 16:13:48 2015,BOTH_FAILED,-0.32099999999999973,0.9210000000000003,NOT_STOPPED,-0.32099999999999973,0.8010000000000002
PASSED,End of cascade too late,tc_AEBS_DEV_dtChar3_ev80rv0ra0d36aOffnra_32NP,0,1798,1,0,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,36.000,4.004,6.006,2.561,80.002,57.502,-22.500,0.000,-3.200,-3.200,29.258,6.807,2.700,80.002,48.502,-31.500,0.000,-3.200,-3.200,23.172,7.607,1.700,72.830,39.431,-33.398,-3.499,-3.200,0.301,15.617,10.410,7.102,6.975,-0.127,-6.500,-3.198,3.301,2.227,1.602,0.801,7.172,72.900,5,0,Thu Feb 26 16:13:48 2015,BOTH_PASSED,-0.3600000000000003,2.0020000000000007,NOT_STOPPED,-0.16100000000000048,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d36aOffnra_6NP,0,1799,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,36.000,4.004,4.885,4.801,80.002,61.130,-18.872,0.000,-6.000,-6.000,33.320,5.686,2.800,80.002,43.973,-36.028,0.000,-6.000,-6.000,27.133,6.486,1.400,72.830,26.761,-46.069,-3.499,-6.000,-2.494,17.664,0.000,39.136,-0.942,-40.078,-6.500,-5.992,0.508,0.000,1.602,0.801,7.172,40.866,5,0,Thu Feb 26 16:13:48 2015,BOTH_FAILED,-0.32099999999999973,0.8810000000000002,NOT_STOPPED,-0.32099999999999973,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_5NP,0,1815,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,4.925,4.001,80.002,63.506,-16.495,0.000,-5.000,-5.000,25.586,5.726,2.450,80.002,49.163,-30.839,0.000,-5.000,-5.000,20.195,6.526,1.150,72.830,34.791,-38.039,-3.499,-5.000,-1.494,12.195,0.000,42.905,11.616,-31.289,-6.500,-4.993,1.507,0.000,1.602,0.801,7.172,37.097,5,0,Thu Feb 26 16:13:48 2015,BOTH_FAILED,-0.2400000000000002,0.9210000000000003,NOT_STOPPED,-0.24099999999999966,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_56NP,0,1816,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,4.765,4.481,80.002,64.772,-15.230,0.000,-5.600,-5.600,26.055,5.565,2.500,80.002,48.741,-31.261,0.000,-5.600,-5.600,20.813,6.366,1.150,72.830,32.667,-40.163,-3.499,-5.600,-2.094,12.531,0.000,44.789,8.466,-36.323,-6.500,-5.592,0.907,0.000,1.602,0.801,7.172,35.212,5,0,Thu Feb 26 16:13:48 2015,BOTH_FAILED,-0.1609999999999996,0.7610000000000001,NOT_STOPPED,-0.16000000000000014,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_38NP,0,1817,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,5.325,3.041,80.002,62.367,-17.634,0.000,-3.800,-3.799,24.383,6.126,2.500,80.002,51.680,-28.322,0.000,-3.800,-3.799,19.188,6.927,1.350,72.830,40.795,-32.034,-3.499,-3.800,-0.293,12.141,0.000,28.772,14.625,-14.147,-6.500,-3.792,2.707,0.000,1.602,0.801,7.172,51.230,5,0,Thu Feb 26 16:13:48 2015,OFF_FAILED,-0.4800000000000004,1.3210000000000006,NOT_STOPPED,-0.40000000000000036,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_36NP,0,1818,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,5.405,2.880,80.002,62.283,-17.719,0.000,-3.600,-3.600,24.156,6.206,2.500,80.002,52.158,-27.844,0.000,-3.600,-3.600,19.008,7.007,1.400,72.830,41.906,-30.923,-3.499,-3.600,-0.094,12.109,0.000,21.234,12.895,-8.339,-6.500,-3.593,2.907,0.000,1.602,0.801,7.172,58.767,5,0,Thu Feb 26 16:13:48 2015,OFF_FAILED,-0.5200000000000005,1.4010000000000007,NOT_STOPPED,-0.3200000000000003,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_4NP,0,1819,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,5.245,3.201,80.002,62.564,-17.438,0.000,-4.000,-4.000,24.602,6.046,2.500,80.002,51.314,-28.688,0.000,-4.000,-4.000,19.383,6.847,1.350,72.830,39.853,-32.977,-3.499,-4.000,-0.494,12.195,0.000,32.541,14.695,-17.845,-6.500,-3.993,2.507,0.000,1.602,0.801,7.172,47.461,5,0,Thu Feb 26 16:13:48 2015,OFF_FAILED,-0.4400000000000004,1.2410000000000005,NOT_STOPPED,-0.44099999999999984,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_44NP,0,1820,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,5.085,3.521,80.002,62.916,-17.086,0.000,-4.400,-4.399,25.078,5.886,2.450,80.002,50.259,-29.742,0.000,-4.400,-4.399,19.781,6.687,1.250,72.830,37.603,-35.227,-3.499,-4.400,-0.894,12.219,0.000,38.194,13.880,-24.314,-6.500,-4.393,2.107,0.000,1.602,0.801,7.172,41.808,5,0,Thu Feb 26 16:13:48 2015,OFF_FAILED,-0.3600000000000003,1.0810000000000004,NOT_STOPPED,-0.36099999999999977,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_46NP,0,1821,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,5.005,3.681,80.002,63.478,-16.523,0.000,-4.600,-4.600,25.336,5.806,2.500,80.002,50.259,-29.742,0.000,-4.600,-4.600,20.109,6.606,1.250,72.830,37.027,-35.803,-3.499,-4.600,-1.094,12.508,0.000,39.136,12.952,-26.184,-6.500,-4.593,1.907,0.000,1.602,0.801,7.172,40.866,5,0,Thu Feb 26 16:13:48 2015,BOTH_FAILED,-0.28000000000000025,1.0010000000000003,NOT_STOPPED,-0.2809999999999997,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_34NP,0,1822,1,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,5.525,2.720,80.002,61.833,-18.169,0.000,-3.400,-3.399,23.750,6.326,2.450,80.002,52.270,-27.731,0.000,-3.400,-3.399,18.563,7.127,1.400,72.830,42.609,-30.220,-3.499,-3.400,0.102,11.781,9.890,8.353,8.648,0.295,-2.871,-3.397,-0.526,0.094,1.602,0.801,7.172,71.648,5,0,Thu Feb 26 16:13:48 2015,BOTH_PASSED,-0.4800000000000004,1.5210000000000008,NOT_STOPPED,-0.27999999999999936,0.8009999999999993
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_42NP,0,1823,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,5.125,3.361,80.002,63.070,-16.931,0.000,-4.200,-4.200,25.000,5.926,2.500,80.002,50.977,-29.025,0.000,-4.200,-4.200,19.805,6.727,1.350,72.830,38.883,-33.947,-3.499,-4.200,-0.694,12.469,0.000,34.425,13.753,-20.672,-6.500,-4.193,2.307,0.000,1.602,0.801,7.172,45.577,5,0,Thu Feb 26 16:13:48 2015,OFF_FAILED,-0.3600000000000003,1.1210000000000004,NOT_STOPPED,-0.36099999999999977,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_52NP,0,1824,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,4.845,4.161,80.002,64.350,-15.652,0.000,-5.200,-5.200,25.844,5.646,2.500,80.002,49.444,-30.558,0.000,-5.200,-5.200,20.625,6.446,1.200,72.830,34.495,-38.334,-3.499,-5.200,-1.694,12.625,0.000,42.905,10.448,-32.456,-6.500,-5.192,1.307,0.000,1.602,0.801,7.172,37.097,5,0,Thu Feb 26 16:13:48 2015,BOTH_FAILED,-0.20000000000000018,0.8410000000000002,NOT_STOPPED,-0.20099999999999962,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_54NP,0,1825,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,4.805,4.321,80.002,64.533,-15.469,0.000,-5.400,-5.399,25.953,5.605,2.500,80.002,49.064,-30.938,0.000,-5.400,-5.399,20.703,6.406,1.150,72.830,33.553,-39.277,-3.499,-5.400,-1.894,12.563,0.000,43.847,9.408,-34.439,-6.500,-5.392,1.107,0.000,1.602,0.801,7.172,36.155,5,0,Thu Feb 26 16:13:48 2015,BOTH_FAILED,-0.16000000000000014,0.8010000000000002,NOT_STOPPED,-0.16000000000000014,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_48NP,0,1826,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,4.965,3.841,80.002,63.464,-16.538,0.000,-4.800,-4.799,25.406,5.766,2.450,80.002,49.683,-30.319,0.000,-4.800,-4.799,20.141,6.566,1.200,72.830,35.888,-36.942,-3.499,-4.800,-1.293,12.328,0.000,41.020,12.206,-28.814,-6.500,-4.792,1.707,0.000,1.602,0.801,7.172,38.981,5,0,Thu Feb 26 16:13:48 2015,BOTH_FAILED,-0.28000000000000025,0.9610000000000003,NOT_STOPPED,-0.2809999999999997,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_58NP,0,1827,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,4.765,4.641,80.002,64.237,-15.764,0.000,-5.800,-5.799,26.016,5.565,2.350,80.002,47.644,-32.358,0.000,-5.800,-5.799,20.578,6.366,1.050,72.830,31.008,-41.822,-3.499,-5.800,-2.293,11.992,0.000,47.616,8.480,-39.136,-6.500,-5.792,0.708,0.000,1.602,0.801,7.172,32.386,5,0,Thu Feb 26 16:13:49 2015,BOTH_FAILED,-0.1609999999999996,0.7610000000000001,NOT_STOPPED,-0.16000000000000014,0.8000000000000007
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_32NP,0,1828,1,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,5.605,2.561,80.002,62.002,-18.000,0.000,-3.200,-3.200,23.578,6.406,2.500,80.002,53.002,-27.000,0.000,-3.200,-3.200,18.492,7.207,1.500,72.830,43.931,-28.898,-3.499,-3.200,0.301,11.938,9.649,15.581,15.638,0.056,-6.500,-3.198,3.301,1.867,1.602,0.801,7.172,64.420,5,0,Thu Feb 26 16:13:49 2015,BOTH_PASSED,-0.3600000000000003,1.6010000000000009,NOT_STOPPED,-0.15999999999999925,0.8009999999999993
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d28aOffnra_6NP,0,1829,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,28.000,4.004,4.725,4.801,80.002,64.561,-15.441,0.000,-6.000,-6.000,26.133,5.525,2.350,80.002,47.405,-32.597,0.000,-6.000,-6.000,20.711,6.326,1.050,72.830,30.192,-42.638,-3.499,-6.000,-2.494,12.000,0.000,48.558,7.791,-40.767,-6.500,-5.992,0.508,0.000,1.602,0.801,7.172,31.444,5,0,Thu Feb 26 16:13:49 2015,BOTH_FAILED,-0.1609999999999996,0.7210000000000001,NOT_STOPPED,-0.16000000000000014,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev80rv0ra0d22aOffnra_5NP,0,1845,0,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,22.000,4.004,4.725,4.001,80.002,67.092,-12.909,0.000,-5.000,-5.000,20.469,5.525,2.150,80.002,52.748,-27.253,0.000,-5.000,-5.000,15.891,6.326,0.950,72.830,38.377,-34.453,-3.499,-5.000,-1.494,8.688,0.000,49.500,20.222,-29.278,-6.500,-4.993,1.507,0.000,1.602,0.801,7.172,30.502,5,0,Thu Feb 26 16:13:49 2015,BOTH_FAILED,-0.040000000000000036,0.7210000000000001,NOT_STOPPED,-0.040000000000000036,0.8000000000000007
